Domain_Name Component,Domain_ID Qualifier,SubDomain_Name Component,SubDomain_ID Qualifier,SRT_ID Qualifier,Bus_Cap Component,Cap_Bus_ID Qualifier,bus_cap_notes Qualifier,Bus_Cap_Detail Qualifier,Scope_Type Qualifier,Intake_Status Qualifier
Sales & Care Support,115,Notification,1083,965,Wireless Customer Service Summary VD2,1548,NULL,,Wireless Phase-1,No Longer Pursuing
Sales & Care Support,115,Notification,1083,965,Wireless Customer Service Summary VD2,1548,NULL,,Wireless Phase-1,No Longer Pursuing
Sales & Care Support,115,Notification,1083,965,Wireless Customer Service Summary VD2,1548,NULL,,Wireless Phase-1,No Longer Pursuing
Sales & Care Support,115,Notification,1083,965,Wireless Customer Service Summary VD2,1548,NULL,,Wireless Phase-1,No Longer Pursuing
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Order Management,112,Product Order,1059,977,Voluntary Suspend Wireless,1549,NULL,"Lost/stolen suspend, vacation suspend, military suspend & restore",BYOD CI,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Product & Offer,114,Product & Offer Catalog,1071,983,Cross-sell promotion (AIA /Fiber + simple wireless),1550,NULL,,Migration Cohort 1,Prioritized
Customer / CRM,103,Consent & Preferences,1017,959,"BSSe Converged Comm Preferences, Automated Comm Consent, & Outbound SMS",1551,NULL,Privacy Capabilities:   1. Enhance the current Privacy Bridge file to include BSSe wireless  2. Implement required changes for the unauthenticated and the authenticated privacy portal to recognize and support BSSe wireless customers.  3. Streamline the privacy disclaimers on customer flows and communications.    Marketing Consent Capability - customers can manage their marketing consent.    BSSe Wireless Communication Preferences  ,BYOD CI,Combined Scope
Customer / CRM,103,Consent & Preferences,1017,959,"BSSe Converged Comm Preferences, Automated Comm Consent, & Outbound SMS",1551,NULL,Privacy Capabilities:   1. Enhance the current Privacy Bridge file to include BSSe wireless  2. Implement required changes for the unauthenticated and the authenticated privacy portal to recognize and support BSSe wireless customers.  3. Streamline the privacy disclaimers on customer flows and communications.    Marketing Consent Capability - customers can manage their marketing consent.    BSSe Wireless Communication Preferences  ,BYOD CI,Combined Scope
Customer / CRM,103,Consent & Preferences,1017,959,"BSSe Converged Comm Preferences, Automated Comm Consent, & Outbound SMS",1551,NULL,Privacy Capabilities:   1. Enhance the current Privacy Bridge file to include BSSe wireless  2. Implement required changes for the unauthenticated and the authenticated privacy portal to recognize and support BSSe wireless customers.  3. Streamline the privacy disclaimers on customer flows and communications.    Marketing Consent Capability - customers can manage their marketing consent.    BSSe Wireless Communication Preferences  ,BYOD CI,Combined Scope
Customer / CRM,103,Consent & Preferences,1017,959,"BSSe Converged Comm Preferences, Automated Comm Consent, & Outbound SMS",1551,NULL,Privacy Capabilities:   1. Enhance the current Privacy Bridge file to include BSSe wireless  2. Implement required changes for the unauthenticated and the authenticated privacy portal to recognize and support BSSe wireless customers.  3. Streamline the privacy disclaimers on customer flows and communications.    Marketing Consent Capability - customers can manage their marketing consent.    BSSe Wireless Communication Preferences  ,BYOD CI,Combined Scope
Customer / CRM,103,Consent & Preferences,1017,959,"BSSe Converged Comm Preferences, Automated Comm Consent, & Outbound SMS",1551,NULL,Privacy Capabilities:   1. Enhance the current Privacy Bridge file to include BSSe wireless  2. Implement required changes for the unauthenticated and the authenticated privacy portal to recognize and support BSSe wireless customers.  3. Streamline the privacy disclaimers on customer flows and communications.    Marketing Consent Capability - customers can manage their marketing consent.    BSSe Wireless Communication Preferences  ,BYOD CI,Combined Scope
Customer / CRM,103,Consent & Preferences,1017,959,"BSSe Converged Comm Preferences, Automated Comm Consent, & Outbound SMS",1551,NULL,Privacy Capabilities:   1. Enhance the current Privacy Bridge file to include BSSe wireless  2. Implement required changes for the unauthenticated and the authenticated privacy portal to recognize and support BSSe wireless customers.  3. Streamline the privacy disclaimers on customer flows and communications.    Marketing Consent Capability - customers can manage their marketing consent.    BSSe Wireless Communication Preferences  ,BYOD CI,Combined Scope
Customer / CRM,103,Consent & Preferences,1017,959,"BSSe Converged Comm Preferences, Automated Comm Consent, & Outbound SMS",1551,NULL,Privacy Capabilities:   1. Enhance the current Privacy Bridge file to include BSSe wireless  2. Implement required changes for the unauthenticated and the authenticated privacy portal to recognize and support BSSe wireless customers.  3. Streamline the privacy disclaimers on customer flows and communications.    Marketing Consent Capability - customers can manage their marketing consent.    BSSe Wireless Communication Preferences  ,BYOD CI,Combined Scope
